turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-06 19:00:00+00:00,0.5,87,963.8,5.53,8.92,9.35,252,256,256,10.1,2026-02-07 00:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-06 20:00:00+00:00,0.5,81,963.8,5.49,8.88,9.3,247,254,254,9.6,2026-02-07 01:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-06 21:00:00+00:00,0.3,81,963.8,4.68,7.6,7.96,240,247,247,9.1,2026-02-07 02:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-06 22:00:00+00:00,0.0,83,963.8,4.16,6.83,7.15,241,250,250,7.8,2026-02-07 03:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-06 23:00:00+00:00,-0.5,88,964.0,3.62,6.15,6.44,242,253,253,6.9,2026-02-07 04:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 00:00:00+00:00,-1.1,89,963.8,2.72,5.12,5.36,227,243,243,6.0,2026-02-07 05:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 01:00:00+00:00,-2.2,88,963.3,1.57,3.92,4.11,217,243,243,4.4,2026-02-07 06:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 02:00:00+00:00,-2.7,87,963.1,0.79,2.83,2.96,215,255,255,2.4,2026-02-07 07:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 03:00:00+00:00,-1.2,82,963.0,0.14,1.14,1.19,135,280,280,1.1,2026-02-07 08:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 04:00:00+00:00,0.5,78,962.8,1.26,1.22,1.28,34,16,16,3.3,2026-02-07 09:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 05:00:00+00:00,1.6,72,962.2,2.15,2.45,2.56,31,35,35,5.3,2026-02-07 10:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 06:00:00+00:00,2.3,69,961.4,4.24,5.21,5.46,45,48,48,8.5,2026-02-07 11:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-07 07:00:00+00:00,3.6,65,960.2,4.91,6.15,6.44,55,58,58,9.7,2026-02-07 12:00:00+05:00,2026-02-06,2026-02-06T23:50:00+05:00,2026-02-06T18:50:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
