turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2025-09-18 19:00:00+00:00,12.8,83,952.3,0.82,1.44,1.51,194,242,242,0.9,2025-09-19 00:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-18 20:00:00+00:00,12.8,81,952.0,1.92,3.07,3.21,195,213,213,3.1,2025-09-19 01:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-18 21:00:00+00:00,12.3,83,951.6,1.9,2.84,2.97,182,199,199,3.2,2025-09-19 02:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-18 22:00:00+00:00,12.0,86,951.1,1.91,2.7,2.82,175,193,193,3.6,2025-09-19 03:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-18 23:00:00+00:00,11.5,90,950.8,0.75,1.38,1.44,176,203,203,3.4,2025-09-19 04:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 00:00:00+00:00,11.4,87,951.0,0.18,0.66,0.69,146,17,17,1.5,2025-09-19 05:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 01:00:00+00:00,11.8,84,951.5,1.02,1.94,2.03,101,62,62,1.2,2025-09-19 06:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 02:00:00+00:00,13.4,76,952.2,2.42,3.82,4.0,68,62,62,3.9,2025-09-19 07:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 03:00:00+00:00,14.8,68,952.7,2.46,3.26,3.41,52,58,58,5.4,2025-09-19 08:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 04:00:00+00:00,14.6,72,953.1,2.24,2.76,2.89,27,32,32,5.5,2025-09-19 09:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 05:00:00+00:00,16.4,62,953.4,0.85,0.88,0.92,21,19,19,5.6,2025-09-19 10:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 06:00:00+00:00,18.3,54,952.9,1.65,1.94,2.03,305,298,298,5.2,2025-09-19 11:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 07:00:00+00:00,19.2,49,952.8,3.49,4.23,4.43,299,297,297,7.7,2025-09-19 12:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-19 08:00:00+00:00,19.4,47,952.7,5.03,6.28,6.58,283,282,282,10.1,2025-09-19 13:00:00+05:00,2025-09-18,2025-09-18T23:50:00+05:00,2025-09-18T18:50:00+00:00,2025-09-18T12:00:00+00:00,2025-09-18T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
