turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-05-20 19:00:00+00:00,12.2,87,954.5,5.45,8.89,9.31,224,236,236,9.3,2024-05-21 00:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-20 20:00:00+00:00,12.6,83,954.1,4.18,7.01,7.34,217,234,234,9.1,2024-05-21 01:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-20 21:00:00+00:00,13.0,78,953.8,3.0,5.16,5.4,198,219,219,6.9,2024-05-21 02:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-20 22:00:00+00:00,12.3,80,953.6,1.3,3.16,3.31,182,214,214,4.8,2024-05-21 03:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-20 23:00:00+00:00,12.2,82,953.6,0.6,1.84,1.93,175,238,238,1.9,2024-05-21 04:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 00:00:00+00:00,12.4,79,954.2,0.22,1.4,1.47,207,290,290,0.9,2024-05-21 05:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 01:00:00+00:00,13.6,74,955.0,0.76,1.51,1.59,349,327,327,2.0,2024-05-21 06:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 02:00:00+00:00,14.7,69,955.6,1.05,1.23,1.29,360,353,353,3.7,2024-05-21 07:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 03:00:00+00:00,16.1,62,955.7,1.38,1.6,1.67,316,308,308,4.5,2024-05-21 08:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 04:00:00+00:00,17.6,57,955.7,1.93,2.27,2.38,307,301,301,5.8,2024-05-21 09:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 05:00:00+00:00,19.4,51,955.8,2.12,2.55,2.67,304,299,299,6.2,2024-05-21 10:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 06:00:00+00:00,21.1,48,955.7,2.91,3.42,3.58,299,296,296,7.2,2024-05-21 11:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 07:00:00+00:00,21.2,50,955.2,3.62,4.34,4.54,296,295,295,8.4,2024-05-21 12:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 08:00:00+00:00,22.2,48,955.0,3.37,4.04,4.23,288,285,285,8.4,2024-05-21 13:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 09:00:00+00:00,23.0,44,954.5,3.4,4.15,4.35,290,286,286,8.2,2024-05-21 14:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 10:00:00+00:00,23.0,43,954.2,3.54,4.33,4.53,283,282,282,7.9,2024-05-21 15:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,15.166666666666666,22.0,16,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 11:00:00+00:00,22.7,45,954.1,3.66,4.49,4.7,273,273,273,7.8,2024-05-21 16:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,16.166666666666668,23.0,17,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 12:00:00+00:00,22.3,47,954.2,3.8,4.84,5.07,257,258,258,7.5,2024-05-21 17:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,17.166666666666668,24.0,18,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-05-21 13:00:00+00:00,21.0,53,954.3,3.36,5.27,5.51,259,262,262,7.1,2024-05-21 18:00:00+05:00,2024-05-20,2024-05-20T23:50:00+05:00,2024-05-20T18:50:00+00:00,2024-05-20T12:00:00+00:00,2024-05-20T18:10:00+00:00,18.166666666666668,25.0,19,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
