turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-10 19:00:00+00:00,2.1,75,945.4,7.0,12.07,12.64,72,72,72,11.7,2026-02-11 00:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 20:00:00+00:00,1.4,76,946.1,5.86,10.33,10.82,61,63,63,11.7,2026-02-11 01:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 21:00:00+00:00,0.2,81,947.3,4.75,8.32,8.71,88,82,82,9.9,2026-02-11 02:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 22:00:00+00:00,-0.3,83,946.7,2.75,6.06,6.34,88,73,73,7.6,2026-02-11 03:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 23:00:00+00:00,-1.0,83,947.9,2.66,5.46,5.72,106,77,77,4.6,2026-02-11 04:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 00:00:00+00:00,-1.6,84,948.8,1.52,3.36,3.52,131,81,81,4.5,2026-02-11 05:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 01:00:00+00:00,-1.0,80,949.1,1.64,2.38,2.49,142,121,121,3.9,2026-02-11 06:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 02:00:00+00:00,-0.9,76,949.4,1.15,0.91,0.95,162,144,144,3.2,2026-02-11 07:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 03:00:00+00:00,2.0,61,949.6,2.82,4.03,4.22,163,195,195,4.7,2026-02-11 08:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 04:00:00+00:00,6.1,50,948.7,1.12,1.28,1.34,69,133,133,4.6,2026-02-11 09:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 05:00:00+00:00,5.9,55,949.8,1.65,2.97,3.11,2,30,30,4.5,2026-02-11 10:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 06:00:00+00:00,7.3,49,950.1,0.79,0.93,0.98,35,47,47,3.8,2026-02-11 11:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 07:00:00+00:00,8.0,52,948.6,2.62,3.24,3.4,50,57,57,5.6,2026-02-11 12:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 08:00:00+00:00,8.0,46,951.0,3.11,3.8,3.98,275,279,279,6.4,2026-02-11 13:00:00+05:00,2026-02-10,2026-02-10T23:50:00+05:00,2026-02-10T18:50:00+00:00,2026-02-10T12:00:00+00:00,2026-02-10T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
