turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-19 19:00:00+00:00,9.0,58,953.2,2.73,5.41,5.67,221,256,256,4.7,2026-02-20 00:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-19 20:00:00+00:00,8.2,59,954.0,3.58,6.52,6.83,213,246,246,5.8,2026-02-20 01:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-19 21:00:00+00:00,7.9,64,954.6,4.17,7.46,7.81,214,242,242,6.8,2026-02-20 02:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-19 22:00:00+00:00,7.4,74,954.9,4.04,7.33,7.68,214,241,241,6.9,2026-02-20 03:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-19 23:00:00+00:00,7.3,80,955.4,4.0,7.44,7.79,222,246,246,6.6,2026-02-20 04:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 00:00:00+00:00,7.2,82,956.3,3.93,7.31,7.66,227,247,247,6.8,2026-02-20 05:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 01:00:00+00:00,7.0,84,957.1,3.82,6.85,7.18,224,247,247,6.5,2026-02-20 06:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 02:00:00+00:00,7.0,83,958.0,4.0,6.87,7.19,221,242,242,6.6,2026-02-20 07:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 03:00:00+00:00,7.9,80,959.1,4.44,6.84,7.16,220,236,236,7.2,2026-02-20 08:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 04:00:00+00:00,9.0,80,959.8,4.32,5.52,5.78,222,228,228,7.9,2026-02-20 09:00:00+05:00,2026-02-19,2026-02-19T23:50:00+05:00,2026-02-19T18:50:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
