turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-28 19:00:00+00:00,-7.2,88,960.2,2.31,4.01,4.2,264,246,246,4.1,2026-03-01 00:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-28 20:00:00+00:00,-7.2,87,960.0,2.0,3.74,3.91,270,248,248,3.6,2026-03-01 01:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-28 21:00:00+00:00,-7.0,87,959.8,1.69,3.32,3.48,258,248,248,3.1,2026-03-01 02:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-28 22:00:00+00:00,-6.8,87,959.6,1.61,2.97,3.11,240,240,240,3.0,2026-03-01 03:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-28 23:00:00+00:00,-6.5,88,959.8,1.55,2.54,2.66,249,250,250,2.8,2026-03-01 04:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-03-01 00:00:00+00:00,-6.1,89,960.0,1.3,2.0,2.09,270,257,257,2.8,2026-03-01 05:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-03-01 01:00:00+00:00,-6.3,92,960.0,1.3,1.62,1.7,286,277,277,2.5,2026-03-01 06:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-03-01 02:00:00+00:00,-6.7,90,960.3,1.22,1.68,1.76,289,287,287,2.5,2026-03-01 07:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-03-01 03:00:00+00:00,-6.2,86,960.6,1.2,1.67,1.75,272,285,285,2.4,2026-03-01 08:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-03-01 04:00:00+00:00,-5.6,81,960.5,1.2,1.62,1.7,275,291,291,2.7,2026-03-01 09:00:00+05:00,2026-02-28,2026-02-28T23:50:00+05:00,2026-02-28T18:50:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
