turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-22 19:00:00+00:00,-1.0,94,948.9,2.17,1.56,1.63,161,160,160,4.4,2026-02-23 00:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-22 20:00:00+00:00,0.8,86,948.7,1.61,1.39,1.45,164,170,170,4.4,2026-02-23 01:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-22 21:00:00+00:00,2.1,74,948.5,0.65,0.68,0.72,176,184,184,3.3,2026-02-23 02:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-22 22:00:00+00:00,3.7,61,948.2,0.1,0.21,0.22,180,135,135,1.1,2026-02-23 03:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-22 23:00:00+00:00,3.4,59,948.2,0.32,0.85,0.89,198,204,204,0.5,2026-02-23 04:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-23 00:00:00+00:00,2.2,61,948.4,1.25,2.7,2.83,233,250,250,1.5,2026-02-23 05:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-23 01:00:00+00:00,1.5,67,948.9,2.13,4.63,4.85,231,255,255,3.4,2026-02-23 06:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-23 02:00:00+00:00,1.8,68,949.6,2.09,5.07,5.31,224,250,250,3.5,2026-02-23 07:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-23 03:00:00+00:00,4.4,60,950.5,2.55,5.22,5.46,223,246,246,3.9,2026-02-23 08:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-23 04:00:00+00:00,7.1,51,951.3,2.82,5.32,5.57,247,254,254,5.1,2026-02-23 09:00:00+05:00,2026-02-22,2026-02-22T23:50:00+05:00,2026-02-22T18:50:00+00:00,2026-02-22T12:00:00+00:00,2026-02-22T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
