turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-02 19:00:00+00:00,-0.8,58,951.9,2.3,5.67,5.93,103,68,68,3.8,2026-02-03 00:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-02 20:00:00+00:00,-1.1,59,951.2,2.58,6.13,6.42,99,69,69,4.3,2026-02-03 01:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-02 21:00:00+00:00,-1.4,61,950.8,2.93,6.47,6.78,98,70,70,4.7,2026-02-03 02:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-02 22:00:00+00:00,-1.5,62,950.6,3.05,6.91,7.24,91,65,65,4.9,2026-02-03 03:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-02 23:00:00+00:00,-1.4,63,950.5,3.21,7.06,7.39,94,70,70,5.2,2026-02-03 04:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-03 00:00:00+00:00,-1.6,63,950.4,2.62,6.27,6.57,97,70,70,5.2,2026-02-03 05:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-03 01:00:00+00:00,-2.3,64,950.3,2.06,5.34,5.59,104,69,69,4.2,2026-02-03 06:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-03 02:00:00+00:00,-2.4,63,950.8,2.05,5.27,5.52,103,64,64,3.5,2026-02-03 07:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-03 03:00:00+00:00,-0.9,56,952.1,1.84,4.38,4.59,103,64,64,3.5,2026-02-03 08:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-03 04:00:00+00:00,2.5,43,953.9,1.03,0.46,0.48,223,108,108,3.0,2026-02-03 09:00:00+05:00,2026-02-02,2026-02-02T23:50:00+05:00,2026-02-02T18:50:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
