turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-07-04 19:00:00+00:00,22.9,39,942.1,2.85,6.63,6.95,248,258,258,8.3,2024-07-05 00:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-04 20:00:00+00:00,21.7,45,942.0,2.09,5.44,5.7,237,252,252,4.8,2024-07-05 01:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-04 21:00:00+00:00,21.2,47,941.5,2.29,5.33,5.58,212,240,240,3.9,2024-07-05 02:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-04 22:00:00+00:00,20.2,50,941.4,1.81,4.35,4.56,219,248,248,3.6,2024-07-05 03:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-04 23:00:00+00:00,20.1,51,942.2,2.63,5.83,6.11,261,276,276,4.0,2024-07-05 04:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-05 00:00:00+00:00,19.3,63,943.2,4.19,7.31,7.66,262,272,272,6.8,2024-07-05 05:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-05 01:00:00+00:00,19.3,71,943.8,0.94,1.36,1.42,238,285,285,7.1,2024-07-05 06:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-05 02:00:00+00:00,20.3,66,943.6,2.99,3.76,3.94,162,163,163,6.9,2024-07-05 07:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-05 03:00:00+00:00,22.4,49,943.6,0.96,1.42,1.48,186,184,184,7.8,2024-07-05 08:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-07-05 04:00:00+00:00,23.4,48,943.3,2.22,2.6,2.72,329,320,320,7.2,2024-07-05 09:00:00+05:00,2024-07-04,2024-07-04T23:50:00+05:00,2024-07-04T18:50:00+00:00,2024-07-04T12:00:00+00:00,2024-07-04T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
