turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-13 19:00:00+00:00,-1.0,92,953.7,5.18,9.17,9.6,68,60,60,8.6,2026-02-14 00:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-13 20:00:00+00:00,-0.6,94,953.4,5.22,8.89,9.31,70,63,63,8.8,2026-02-14 01:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-13 21:00:00+00:00,-0.2,92,953.1,4.9,8.11,8.49,78,77,77,8.6,2026-02-14 02:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-13 22:00:00+00:00,0.1,89,953.9,4.11,7.13,7.47,74,75,75,8.1,2026-02-14 03:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-13 23:00:00+00:00,0.0,89,953.7,4.0,6.96,7.29,74,81,81,7.0,2026-02-14 04:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 00:00:00+00:00,-0.6,90,954.0,3.58,6.49,6.8,63,70,70,6.9,2026-02-14 05:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 01:00:00+00:00,-0.9,91,954.8,3.18,5.65,5.92,71,77,77,6.0,2026-02-14 06:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 02:00:00+00:00,-2.1,92,955.2,1.5,3.64,3.81,92,78,78,5.3,2026-02-14 07:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 03:00:00+00:00,-0.6,88,956.0,1.05,2.62,2.75,90,75,75,2.3,2026-02-14 08:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 04:00:00+00:00,1.0,84,956.8,0.75,1.45,1.52,53,70,70,1.9,2026-02-14 09:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 05:00:00+00:00,1.5,83,957.1,0.4,0.44,0.46,360,27,27,1.7,2026-02-14 10:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 06:00:00+00:00,2.2,79,957.4,0.97,1.94,2.03,258,252,252,2.4,2026-02-14 11:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 07:00:00+00:00,3.0,74,956.9,0.61,1.19,1.24,261,251,251,2.7,2026-02-14 12:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 08:00:00+00:00,2.6,79,956.2,0.9,1.71,1.79,273,265,265,2.5,2026-02-14 13:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-14 09:00:00+00:00,2.9,77,956.1,0.82,1.47,1.53,284,274,274,2.5,2026-02-14 14:00:00+05:00,2026-02-13,2026-02-13T23:50:00+05:00,2026-02-13T18:50:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
