turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-06-26 19:00:00+00:00,23.8,56,940.8,1.89,1.86,1.94,168,203,203,4.4,2024-06-27 00:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-26 20:00:00+00:00,22.9,59,940.7,1.76,1.27,1.33,160,203,203,3.7,2024-06-27 01:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-26 21:00:00+00:00,22.6,61,940.8,1.46,1.07,1.12,158,150,150,3.7,2024-06-27 02:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-26 22:00:00+00:00,22.3,62,940.7,1.44,1.07,1.12,160,133,133,3.2,2024-06-27 03:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-26 23:00:00+00:00,21.9,63,940.9,1.79,1.26,1.32,162,152,152,3.8,2024-06-27 04:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-27 00:00:00+00:00,22.4,60,941.3,1.62,1.14,1.2,158,130,130,3.8,2024-06-27 05:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-27 01:00:00+00:00,25.2,54,942.1,1.6,1.31,1.37,148,105,105,3.4,2024-06-27 06:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-27 02:00:00+00:00,29.1,40,942.8,1.72,2.56,2.68,54,69,69,3.9,2024-06-27 07:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-27 03:00:00+00:00,31.1,32,943.2,3.3,4.03,4.22,49,55,55,7.0,2024-06-27 08:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-27 04:00:00+00:00,32.8,29,943.1,4.2,5.08,5.32,52,56,56,8.8,2024-06-27 09:00:00+05:00,2024-06-26,2024-06-26T23:50:00+05:00,2024-06-26T18:50:00+00:00,2024-06-26T12:00:00+00:00,2024-06-26T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
