turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2025-01-16 19:00:00+00:00,-3.2,50,955.7,0.74,0.92,0.96,138,115,115,1.1,2025-01-17 00:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-16 20:00:00+00:00,-2.8,46,955.4,0.94,1.81,1.9,122,59,59,1.3,2025-01-17 01:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-16 21:00:00+00:00,-3.6,49,955.0,1.87,4.01,4.2,106,63,63,2.7,2025-01-17 02:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-16 22:00:00+00:00,-4.1,53,954.6,2.24,5.56,5.82,100,66,66,3.7,2025-01-17 03:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-16 23:00:00+00:00,-4.5,57,954.4,2.8,6.54,6.85,93,63,63,4.7,2025-01-17 04:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-17 00:00:00+00:00,-4.7,59,954.3,3.0,7.06,7.4,93,65,65,5.1,2025-01-17 05:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-17 01:00:00+00:00,-4.8,59,954.2,3.1,7.24,7.58,92,63,63,5.3,2025-01-17 06:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-17 02:00:00+00:00,-5.4,65,954.3,3.15,7.3,7.65,91,63,63,5.3,2025-01-17 07:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-17 03:00:00+00:00,-4.4,62,954.7,3.3,7.43,7.78,88,63,63,5.5,2025-01-17 08:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-01-17 04:00:00+00:00,-2.3,60,955.2,3.36,7.37,7.72,75,62,62,5.8,2025-01-17 09:00:00+05:00,2025-01-16,2025-01-16T23:50:00+05:00,2025-01-16T18:50:00+00:00,2025-01-16T12:00:00+00:00,2025-01-16T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
