turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-17 19:00:00+00:00,1.0,90,959.1,3.45,7.07,7.4,89,69,69,6.0,2026-02-18 00:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 20:00:00+00:00,0.9,91,958.3,3.81,7.35,7.7,87,70,70,6.1,2026-02-18 01:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 21:00:00+00:00,1.0,92,958.1,4.03,7.58,7.94,83,71,71,6.5,2026-02-18 02:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 22:00:00+00:00,1.2,93,957.7,4.1,7.51,7.86,81,73,73,6.8,2026-02-18 03:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 23:00:00+00:00,1.4,93,958.0,4.16,7.41,7.76,80,77,77,6.9,2026-02-18 04:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 00:00:00+00:00,1.7,90,957.8,3.88,6.87,7.19,102,97,97,6.8,2026-02-18 05:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 01:00:00+00:00,1.6,88,957.1,3.11,5.72,5.99,96,99,99,6.4,2026-02-18 06:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 02:00:00+00:00,1.5,90,957.7,4.17,7.43,7.78,80,78,78,6.9,2026-02-18 07:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 03:00:00+00:00,2.8,90,958.3,4.93,7.7,8.06,84,81,81,8.2,2026-02-18 08:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 04:00:00+00:00,5.0,87,957.5,4.48,6.75,7.07,79,82,82,8.4,2026-02-18 09:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 05:00:00+00:00,8.5,74,957.1,6.17,8.57,8.97,57,59,59,11.2,2026-02-18 10:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 06:00:00+00:00,10.7,60,956.8,7.96,10.89,11.4,63,66,66,14.6,2026-02-18 11:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 07:00:00+00:00,12.4,51,955.9,8.03,10.73,11.24,63,66,66,14.8,2026-02-18 12:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 08:00:00+00:00,13.7,45,954.9,7.6,10.07,10.54,67,70,70,14.9,2026-02-18 13:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 09:00:00+00:00,14.1,45,954.6,7.12,9.45,9.9,67,70,70,13.9,2026-02-18 14:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-18 10:00:00+00:00,13.6,48,954.0,6.45,8.79,9.2,66,70,70,13.1,2026-02-18 15:00:00+05:00,2026-02-17,2026-02-17T23:50:00+05:00,2026-02-17T18:50:00+00:00,2026-02-17T12:00:00+00:00,2026-02-17T18:10:00+00:00,15.166666666666666,22.0,16,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
