turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-09 19:00:00+00:00,0.0,71,939.6,2.16,4.69,4.92,95,77,77,3.4,2026-02-10 00:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-09 20:00:00+00:00,-0.3,64,939.2,2.16,5.29,5.54,94,70,70,3.8,2026-02-10 01:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-09 21:00:00+00:00,0.0,56,939.7,1.82,4.95,5.19,98,66,66,3.4,2026-02-10 02:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-09 22:00:00+00:00,0.3,51,940.4,1.22,3.3,3.46,125,98,98,2.6,2026-02-10 03:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-09 23:00:00+00:00,0.6,53,940.4,1.61,3.06,3.21,106,104,104,2.1,2026-02-10 04:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 00:00:00+00:00,0.7,52,940.4,1.93,3.54,3.7,107,102,102,3.1,2026-02-10 05:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 01:00:00+00:00,2.2,49,941.6,1.91,3.78,3.95,84,79,79,2.9,2026-02-10 06:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 02:00:00+00:00,1.2,50,943.0,1.61,3.47,3.64,83,85,85,2.8,2026-02-10 07:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 03:00:00+00:00,3.1,44,945.4,2.79,5.3,5.55,237,243,243,3.6,2026-02-10 08:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-10 04:00:00+00:00,3.4,49,947.7,3.62,6.43,6.73,244,253,253,6.8,2026-02-10 09:00:00+05:00,2026-02-09,2026-02-09T23:50:00+05:00,2026-02-09T18:50:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
