turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-16 19:00:00+00:00,3.1,80,954.2,2.95,6.53,6.84,93,68,68,4.8,2026-02-17 00:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-16 20:00:00+00:00,2.7,82,954.0,2.14,5.49,5.75,101,70,70,4.9,2026-02-17 01:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-16 21:00:00+00:00,2.5,83,954.2,1.78,4.79,5.01,101,68,68,3.5,2026-02-17 02:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-16 22:00:00+00:00,2.6,84,954.6,1.51,4.08,4.28,98,67,67,3.0,2026-02-17 03:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-16 23:00:00+00:00,2.8,84,955.3,1.61,4.58,4.8,83,61,61,2.7,2026-02-17 04:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 00:00:00+00:00,2.3,84,956.1,1.57,4.23,4.43,73,61,61,2.6,2026-02-17 05:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 01:00:00+00:00,2.6,82,956.9,1.22,3.66,3.84,71,65,65,2.2,2026-02-17 06:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 02:00:00+00:00,2.8,79,958.2,1.84,4.46,4.67,43,58,58,3.0,2026-02-17 07:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 03:00:00+00:00,2.7,86,959.1,1.55,3.77,3.95,92,84,84,3.4,2026-02-17 08:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 04:00:00+00:00,3.5,88,959.3,1.36,3.06,3.21,84,81,81,2.5,2026-02-17 09:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 05:00:00+00:00,4.3,90,959.9,1.86,3.6,3.77,59,67,67,3.3,2026-02-17 10:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 06:00:00+00:00,4.4,89,960.1,2.63,4.63,4.85,51,60,60,4.6,2026-02-17 11:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 07:00:00+00:00,5.2,88,960.4,2.73,5.1,5.34,49,65,65,5.4,2026-02-17 12:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 08:00:00+00:00,6.1,81,960.0,2.77,4.17,4.36,51,61,61,5.6,2026-02-17 13:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 09:00:00+00:00,6.3,78,960.0,3.02,4.61,4.82,51,60,60,5.6,2026-02-17 14:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 10:00:00+00:00,7.4,71,960.0,3.4,4.77,5.0,54,58,58,6.5,2026-02-17 15:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,15.166666666666666,22.0,16,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-17 11:00:00+00:00,7.6,69,960.1,3.69,5.33,5.58,54,57,57,7.0,2026-02-17 16:00:00+05:00,2026-02-16,2026-02-16T23:50:00+05:00,2026-02-16T18:50:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T18:10:00+00:00,16.166666666666668,23.0,17,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
