turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-08-07 19:00:00+00:00,25.0,29,944.8,3.03,7.0,7.33,82,70,70,4.8,2024-08-08 00:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-07 20:00:00+00:00,24.1,34,944.8,2.38,5.8,6.07,75,73,73,5.5,2024-08-08 01:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-07 21:00:00+00:00,23.2,41,944.9,2.9,6.49,6.8,69,67,67,5.1,2024-08-08 02:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-07 22:00:00+00:00,21.7,48,944.9,1.81,4.8,5.02,76,69,69,5.0,2024-08-08 03:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-07 23:00:00+00:00,21.1,48,945.0,2.07,5.17,5.41,83,66,66,3.4,2024-08-08 04:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 00:00:00+00:00,20.5,46,945.3,2.21,5.3,5.55,95,75,75,3.6,2024-08-08 05:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 01:00:00+00:00,21.8,43,946.1,2.91,5.46,5.71,85,71,71,4.6,2024-08-08 06:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 02:00:00+00:00,24.4,45,946.8,3.49,5.26,5.5,61,65,65,6.5,2024-08-08 07:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 03:00:00+00:00,26.3,41,947.1,4.57,5.91,6.19,60,63,63,9.0,2024-08-08 08:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 04:00:00+00:00,28.3,34,947.3,5.38,6.84,7.16,57,60,60,10.6,2024-08-08 09:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 05:00:00+00:00,30.5,28,947.3,5.19,6.44,6.74,56,58,58,10.9,2024-08-08 10:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 06:00:00+00:00,32.6,23,946.9,4.51,5.49,5.75,50,52,52,10.6,2024-08-08 11:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 07:00:00+00:00,34.3,18,946.6,3.76,4.37,4.57,33,33,33,9.8,2024-08-08 12:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 08:00:00+00:00,35.3,13,946.2,3.03,3.51,3.67,13,10,10,8.7,2024-08-08 13:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 09:00:00+00:00,36.0,11,945.7,1.55,1.81,1.9,4,354,354,7.5,2024-08-08 14:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 10:00:00+00:00,36.7,10,945.3,1.52,1.87,1.95,316,311,311,5.3,2024-08-08 15:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,15.166666666666666,22.0,16,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 11:00:00+00:00,36.4,10,945.0,2.98,3.63,3.8,293,292,292,6.4,2024-08-08 16:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,16.166666666666668,23.0,17,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 12:00:00+00:00,35.6,10,944.8,4.1,5.24,5.49,283,282,282,7.8,2024-08-08 17:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,17.166666666666668,24.0,18,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 13:00:00+00:00,34.0,13,944.8,3.75,6.0,6.28,270,271,271,8.0,2024-08-08 18:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,18.166666666666668,25.0,19,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 14:00:00+00:00,31.6,15,944.4,3.2,6.34,6.64,231,245,245,6.5,2024-08-08 19:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,19.166666666666668,26.0,20,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 15:00:00+00:00,30.0,19,944.8,2.32,5.79,6.07,213,227,227,5.6,2024-08-08 20:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,20.166666666666668,27.0,21,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 16:00:00+00:00,28.8,22,944.6,0.56,2.74,2.87,170,231,231,3.6,2024-08-08 21:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,21.166666666666668,28.0,22,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 17:00:00+00:00,27.3,23,944.0,0.96,0.46,0.48,141,198,198,1.2,2024-08-08 22:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,22.166666666666668,29.0,23,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 18:00:00+00:00,26.1,24,943.4,2.75,3.14,3.28,155,134,134,4.5,2024-08-08 23:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,23.166666666666668,30.0,24,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 19:00:00+00:00,24.7,26,942.8,2.25,3.17,3.32,159,133,133,5.3,2024-08-09 00:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,24.166666666666668,31.0,25,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 20:00:00+00:00,23.6,29,942.5,1.57,3.56,3.73,127,67,67,4.0,2024-08-09 01:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,25.166666666666668,32.0,26,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 21:00:00+00:00,24.3,26,943.0,3.2,7.03,7.36,91,72,72,5.3,2024-08-09 02:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,26.166666666666668,33.0,27,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 22:00:00+00:00,23.2,27,942.6,3.05,6.86,7.18,89,67,67,5.3,2024-08-09 03:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,27.166666666666668,34.0,28,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-08 23:00:00+00:00,22.3,28,942.5,3.47,7.2,7.54,96,71,71,5.6,2024-08-09 04:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,28.166666666666668,35.0,29,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 00:00:00+00:00,21.8,30,942.5,3.51,7.37,7.71,95,72,72,5.8,2024-08-09 05:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,29.166666666666668,36.0,30,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 01:00:00+00:00,23.3,29,943.0,4.1,7.6,7.96,89,74,74,6.5,2024-08-09 06:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,30.166666666666668,37.0,31,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 02:00:00+00:00,26.6,29,943.5,4.1,7.59,7.94,72,73,73,7.1,2024-08-09 07:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,31.166666666666668,38.0,32,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 03:00:00+00:00,29.0,30,943.7,6.04,8.07,8.45,59,62,62,10.9,2024-08-09 08:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,32.166666666666664,39.0,33,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 04:00:00+00:00,31.2,25,943.4,7.14,9.31,9.75,56,59,59,13.4,2024-08-09 09:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,33.166666666666664,40.0,34,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 05:00:00+00:00,33.4,20,942.9,7.13,9.18,9.61,52,55,55,13.7,2024-08-09 10:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,34.166666666666664,41.0,35,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 06:00:00+00:00,35.2,17,942.3,6.97,8.85,9.27,51,54,54,13.7,2024-08-09 11:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,35.166666666666664,42.0,36,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 07:00:00+00:00,36.7,15,941.8,6.56,8.15,8.54,49,52,52,13.6,2024-08-09 12:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,36.166666666666664,43.0,37,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 08:00:00+00:00,37.7,13,941.4,4.96,6.02,6.31,48,50,50,12.8,2024-08-09 13:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,37.166666666666664,44.0,38,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 09:00:00+00:00,38.5,12,941.4,2.3,2.56,2.68,41,40,40,10.2,2024-08-09 14:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,38.166666666666664,45.0,39,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-08-09 10:00:00+00:00,38.8,12,941.3,2.0,2.27,2.37,13,9,9,6.2,2024-08-09 15:00:00+05:00,2024-08-07,2024-08-07T23:50:00+05:00,2024-08-07T18:50:00+00:00,2024-08-07T12:00:00+00:00,2024-08-07T18:10:00+00:00,39.166666666666664,46.0,40,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
