turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-09-21 19:00:00+00:00,18.8,60,950.5,0.99,2.24,2.34,131,74,74,1.8,2024-09-22 00:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-21 20:00:00+00:00,17.4,67,950.3,0.6,0.96,1.01,204,330,330,1.7,2024-09-22 01:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-21 21:00:00+00:00,17.1,68,949.7,2.05,3.39,3.55,146,106,106,3.4,2024-09-22 02:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-21 22:00:00+00:00,16.8,70,948.0,2.19,4.35,4.55,137,108,108,5.3,2024-09-22 03:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-21 23:00:00+00:00,16.4,71,948.0,2.57,5.93,6.21,97,64,64,3.9,2024-09-22 04:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-22 00:00:00+00:00,16.6,68,947.7,3.08,6.28,6.58,97,78,78,5.6,2024-09-22 05:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-22 01:00:00+00:00,15.9,71,949.2,0.81,3.96,4.14,112,52,52,5.0,2024-09-22 06:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-22 02:00:00+00:00,18.4,58,951.9,3.9,7.26,7.6,239,257,257,7.2,2024-09-22 07:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-22 03:00:00+00:00,21.2,47,953.8,5.52,7.71,8.07,261,263,263,9.5,2024-09-22 08:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-09-22 04:00:00+00:00,21.7,48,953.6,5.55,7.36,7.71,271,272,272,12.1,2024-09-22 09:00:00+05:00,2024-09-21,2024-09-21T23:50:00+05:00,2024-09-21T18:50:00+00:00,2024-09-21T12:00:00+00:00,2024-09-21T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
