turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-20 19:00:00+00:00,3.7,92,952.6,3.8,7.35,7.7,88,70,70,6.1,2026-02-21 00:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 20:00:00+00:00,3.7,92,952.2,3.91,7.54,7.89,86,73,73,6.4,2026-02-21 01:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 21:00:00+00:00,3.7,92,952.1,3.67,7.2,7.54,84,73,73,6.4,2026-02-21 02:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 22:00:00+00:00,3.7,90,951.9,3.39,6.83,7.15,81,73,73,6.1,2026-02-21 03:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-20 23:00:00+00:00,3.4,88,951.5,3.05,6.36,6.67,80,72,72,5.6,2026-02-21 04:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 00:00:00+00:00,3.3,88,951.4,2.9,5.84,6.12,79,74,74,5.2,2026-02-21 05:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 01:00:00+00:00,3.4,88,951.1,3.03,5.83,6.11,81,78,78,5.0,2026-02-21 06:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 02:00:00+00:00,3.2,90,950.9,3.13,5.92,6.2,83,76,76,5.2,2026-02-21 07:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 03:00:00+00:00,4.5,87,951.6,3.02,4.98,5.22,78,74,74,5.4,2026-02-21 08:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 04:00:00+00:00,6.0,90,952.7,1.94,3.58,3.75,78,70,70,5.5,2026-02-21 09:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 05:00:00+00:00,7.2,83,955.6,1.74,1.64,1.71,288,307,307,4.5,2026-02-21 10:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 06:00:00+00:00,8.5,67,958.5,7.05,10.92,11.43,270,271,271,10.6,2026-02-21 11:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 07:00:00+00:00,8.2,89,959.5,7.45,11.65,12.2,270,270,270,13.6,2026-02-21 12:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,12.166666666666666,19.0,13,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 08:00:00+00:00,7.7,89,960.1,7.81,11.77,12.33,273,274,274,14.3,2026-02-21 13:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,13.166666666666666,20.0,14,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 09:00:00+00:00,7.8,80,961.1,7.48,10.45,10.94,278,279,279,13.6,2026-02-21 14:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,14.166666666666666,21.0,15,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 10:00:00+00:00,6.7,83,961.8,6.9,9.8,10.26,272,272,272,14.0,2026-02-21 15:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,15.166666666666666,22.0,16,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 11:00:00+00:00,6.3,84,962.4,5.22,7.85,8.22,275,277,277,11.7,2026-02-21 16:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,16.166666666666668,23.0,17,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 12:00:00+00:00,5.8,86,962.5,3.66,6.19,6.49,260,268,268,8.8,2026-02-21 17:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,17.166666666666668,24.0,18,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 13:00:00+00:00,5.3,86,962.3,1.99,4.77,4.99,231,254,254,6.0,2026-02-21 18:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,18.166666666666668,25.0,19,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 14:00:00+00:00,5.4,78,962.3,2.66,5.7,5.97,236,255,255,4.1,2026-02-21 19:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,19.166666666666668,26.0,20,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 15:00:00+00:00,5.0,69,962.2,3.67,7.41,7.76,244,257,257,5.9,2026-02-21 20:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,20.166666666666668,27.0,21,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 16:00:00+00:00,4.9,63,962.2,4.05,7.68,8.04,246,260,260,6.6,2026-02-21 21:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,21.166666666666668,28.0,22,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 17:00:00+00:00,4.5,65,962.0,4.02,7.71,8.07,235,252,252,6.7,2026-02-21 22:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,22.166666666666668,29.0,23,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 18:00:00+00:00,3.5,70,961.6,3.04,6.54,6.84,226,253,253,6.6,2026-02-21 23:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,23.166666666666668,30.0,24,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 19:00:00+00:00,2.7,74,961.9,3.12,6.52,6.83,221,246,246,5.1,2026-02-22 00:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,24.166666666666668,31.0,25,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 20:00:00+00:00,2.3,75,961.3,2.91,6.18,6.47,221,236,236,5.8,2026-02-22 01:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,25.166666666666668,32.0,26,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 21:00:00+00:00,1.1,80,960.6,1.99,4.49,4.71,205,229,229,4.8,2026-02-22 02:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,26.166666666666668,33.0,27,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 22:00:00+00:00,-0.6,86,959.4,1.43,3.18,3.33,192,220,220,3.3,2026-02-22 03:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,27.166666666666668,34.0,28,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-21 23:00:00+00:00,-1.4,88,958.8,0.35,0.81,0.84,180,245,245,2.5,2026-02-22 04:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,28.166666666666668,35.0,29,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-22 00:00:00+00:00,-0.9,86,958.8,0.18,1.1,1.15,146,339,339,0.8,2026-02-22 05:00:00+05:00,2026-02-20,2026-02-20T23:50:00+05:00,2026-02-20T18:50:00+00:00,2026-02-20T12:00:00+00:00,2026-02-20T18:10:00+00:00,29.166666666666668,36.0,30,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
