turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2024-06-23 19:00:00+00:00,25.9,50,944.0,2.9,3.81,3.99,165,183,183,5.7,2024-06-24 00:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-23 20:00:00+00:00,25.0,54,943.6,3.0,3.7,3.88,165,181,181,4.8,2024-06-24 01:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-23 21:00:00+00:00,24.8,51,943.8,2.85,4.14,4.33,165,195,195,5.7,2024-06-24 02:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-23 22:00:00+00:00,24.5,50,943.6,2.16,3.39,3.55,176,212,212,4.6,2024-06-24 03:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-23 23:00:00+00:00,24.2,48,943.8,1.56,3.29,3.44,187,235,235,3.6,2024-06-24 04:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-24 00:00:00+00:00,24.6,47,944.3,1.25,2.5,2.62,196,249,249,2.5,2024-06-24 05:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-24 01:00:00+00:00,26.7,42,945.4,1.5,2.15,2.25,233,267,267,2.2,2024-06-24 06:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-24 02:00:00+00:00,28.8,35,946.0,1.05,1.54,1.61,267,259,259,3.3,2024-06-24 07:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-24 03:00:00+00:00,30.6,30,946.2,2.51,3.16,3.31,283,279,279,5.8,2024-06-24 08:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2024-06-24 04:00:00+00:00,31.9,26,946.2,4.38,5.45,5.71,287,285,285,9.1,2024-06-24 09:00:00+05:00,2024-06-23,2024-06-23T23:50:00+05:00,2024-06-23T18:50:00+00:00,2024-06-23T12:00:00+00:00,2024-06-23T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
