turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2025-09-12 19:00:00+00:00,16.7,59,946.2,0.74,1.25,1.31,138,51,51,1.3,2025-09-13 00:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-12 20:00:00+00:00,16.3,59,945.8,1.42,2.56,2.68,132,82,82,2.3,2025-09-13 01:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-12 21:00:00+00:00,15.6,63,945.2,1.24,2.79,2.92,140,74,74,2.4,2025-09-13 02:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-12 22:00:00+00:00,15.8,63,945.3,0.74,1.93,2.02,152,74,74,1.9,2025-09-13 03:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-12 23:00:00+00:00,15.8,65,945.5,1.05,1.2,1.26,177,153,153,1.4,2025-09-13 04:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-13 00:00:00+00:00,15.8,65,945.6,0.79,1.59,1.67,198,230,230,1.7,2025-09-13 05:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-13 01:00:00+00:00,16.1,62,945.7,0.67,1.49,1.57,207,251,251,1.1,2025-09-13 06:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-13 02:00:00+00:00,18.4,54,946.4,0.76,0.92,0.96,293,302,302,1.0,2025-09-13 07:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-13 03:00:00+00:00,19.9,48,947.0,0.67,0.54,0.57,318,350,350,3.2,2025-09-13 08:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2025-09-13 04:00:00+00:00,22.1,41,947.3,1.08,1.22,1.28,304,293,293,4.1,2025-09-13 09:00:00+05:00,2025-09-12,2025-09-12T23:50:00+05:00,2025-09-12T18:50:00+00:00,2025-09-12T12:00:00+00:00,2025-09-12T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
