turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_1,43.645139,78.535611,2026-02-11 19:00:00+00:00,0.3,89,957.5,4.72,8.01,8.39,220,232,232,8.0,2026-02-12 00:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,0.16666666666666666,7.0,1,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 20:00:00+00:00,0.0,90,957.4,4.2,7.32,7.67,205,221,221,7.9,2026-02-12 01:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,1.1666666666666667,8.0,2,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 21:00:00+00:00,0.3,88,956.9,3.18,5.84,6.11,210,229,229,7.1,2026-02-12 02:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,2.1666666666666665,9.0,3,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 22:00:00+00:00,-0.1,88,957.0,3.3,6.24,6.53,212,226,226,5.7,2026-02-12 03:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,3.1666666666666665,10.0,4,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-11 23:00:00+00:00,0.4,86,957.1,2.71,5.17,5.42,203,223,223,5.8,2026-02-12 04:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,4.166666666666667,11.0,5,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 00:00:00+00:00,0.7,85,957.5,1.59,3.87,4.05,242,251,251,4.4,2026-02-12 05:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,5.166666666666667,12.0,6,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 01:00:00+00:00,0.3,88,958.3,1.41,3.61,3.78,253,260,260,2.7,2026-02-12 06:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,6.166666666666667,13.0,7,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 02:00:00+00:00,0.2,88,957.7,0.32,1.62,1.7,219,224,224,2.3,2026-02-12 07:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,7.166666666666667,14.0,8,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 03:00:00+00:00,0.1,90,958.3,1.82,2.9,3.03,328,314,314,3.5,2026-02-12 08:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,8.166666666666666,15.0,9,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 04:00:00+00:00,0.5,87,957.5,1.0,1.12,1.17,6,2,2,3.7,2026-02-12 09:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,9.166666666666666,16.0,10,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 05:00:00+00:00,1.5,82,957.1,2.51,2.96,3.1,23,25,25,6.0,2026-02-12 10:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,10.166666666666666,17.0,11,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_1,43.645139,78.535611,2026-02-12 06:00:00+00:00,2.2,80,956.9,1.77,1.96,2.05,25,27,27,6.0,2026-02-12 11:00:00+05:00,2026-02-11,2026-02-11T23:50:00+05:00,2026-02-11T18:50:00+00:00,2026-02-11T12:00:00+00:00,2026-02-11T18:10:00+00:00,11.166666666666666,18.0,12,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
